Timepoint	0m	15m	180m	2880m	5760m	15m	180m	2880m	5760m
"AT1G12240.1;AT1G62660.2;AT1G62660.1;AT1G62660.4;AT1G62660.3"	0.456794693	2.030534966	3.880672177	3.111764962	5.957073146	1.187819098	2.562711853	1.28778851	5.037940703
"AT1G11750.1;AT1G11750.2"	0.635609552	0.624165205	0.699482601	0.676963643	0.585104137	0.413925815	0.532410467	0.512624758	0.53718208
"AT5G04140.1;AT5G04140.2;AT2G41220.1"	0.560207548	0.693250226	0.556105331	0.670069948	0.613381694	0.435235189	0.549641566	0.669899787	0.492893183
"AT5G02500.1;AT5G02500.2;AT3G09440.3;AT3G09440.2;AT3G09440.4;AT3G09440.1;AT3G12580.1;AT5G02490.1"	0.614416722	0.557926642	0.589848739	0.625239304	0.528502398	0.563341529	0.590199767	0.591322281	0.582228826
"AT1G01080.2;AT1G01080.3;AT1G01080.1"	0.855778385	0.935468078	0.854573208	0.793215247	0.644053672	0.582782801	0.626678634	0.683212083	0.614909968
"AT1G70730.2;AT1G70730.1;AT1G70730.3"	0.344500233	0.497555721	0.54665832	0.476573249	0.512040945	0.424047577	0.472405382	0.538476713	0.475915218
"AT1G02500.1;AT1G02500.2"	1.080660975	0.924566828	0.947847214	0.661894286	0.733362244	0.701001175	0.573233494	0.788925159	0.874984627
"AT1G60810.1;AT1G60810.2;AT1G10670.4;AT1G10670.2;AT1G10670.3;AT1G10670.1"	1.25076402	2.899951649	1.0831091	1.048569753	2.380369733	1.313916311	0.701342496	0.75549386	0.829749304
"AT3G16470.2;AT3G16470.1;AT3G16470.4;AT3G16470.3"	0.711394057	0.823604051	0.772729534	1.597068838	2.507477406	2.676129909	2.908463367	2.614472442	2.893090937
AT3G11130.1	0.410024685	0.615898325	0.600383148	0.739391103	0.892446865	0.808805987	0.747782215	0.877758869	0.776032529
AT5G64140.1	0.73284824	0.7469356	0.780493864	0.587294255	0.485481101	0.513897798	0.50371177	0.606200551	0.569272317
AT1G04410.1	0.379059179	0.575007586	0.553051357	0.51992091	0.565832698	0.524735217	0.548929101	0.585020864	0.55254528
"AT4G17530.1;AT5G47200.1;AT1G02130.1"	0.641694063	0.6476023	0.774121745	0.595249098	0.744670821	0.665556893	0.641856616	0.675624367	0.685801669
AT5G48220.1	0.594161892	0.746588515	0.681935749	0.516762556	0.369562993	0.363709671	0.375375875	0.439569573	0.459236759
AT3G25770.1	0.386015296	0.408642863	0.537176858	0.428265066	0.522570932	0.552496985	0.967144108	0.723129721	0.731512685
"AT3G63460.1;AT3G63460.3;AT3G63460.2"	0.611809213	0.591470157	0.659502721	0.560984197	0.588768704	0.578540679	0.467787298	0.663488881	0.681720791
AT5G04590.1	0.572704836	0.745770928	0.578072586	0.729993672	0.523633742	0.580518421	0.593788379	0.649693178	0.58683171
"AT5G63890.1;AT5G63890.2"	0.513674023	0.567800776	0.570889656	0.641652166	0.745776488	0.526606079	0.558242902	0.485001199	0.5669565
AT5G61970.1	0.629708477	0.875396445	0.701863429	0.854212746	0.553047093	0.86073028	0.849217234	0.741561431	0.580239462
"AT3G25520.2;AT3G25520.3;AT3G25520.1"	0.680869516	1.581337875	0.996780261	0.61616215	0.810315586	0.481338751	0.841666294	0.550894962	0.75938771
AT5G42070.1	0.518030837	0.65447794	0.696770512	0.555455512	0.565839814	0.417289071	0.528220584	0.781927935	0.650768349
AT2G21530.1	0.343364221	0.682335625	0.593967542	0.554502815	0.490854547	0.342507099	0.408975481	0.498362636	0.447262974
"AT1G66240.2;AT1G66240.1"	0.60209599	0.498437844	0.595707555	0.58195725	0.810699514	0.6632043	0.646320902	0.702756775	0.839877329
"AT4G31180.1;AT4G31180.2"	1.360509622	0.679204101	0.865064993	1.039840675	0.58018617	0.985453967	0.71219984	1.132471735	0.718010732
"AT1G79230.3;AT1G79230.1"	0.510780485	0.548332911	0.499262302	0.550414462	0.66017184	0.771380288	0.459021937	0.714578655	0.647305889
AT4G15110.1	0.76641849	0.927976526	0.875734798	0.899837192	0.752512648	0.733220393	0.602606748	0.668086421	0.943713965
"AT1G70410.1;AT1G70410.2;AT1G70410.3;AT1G23730.2;AT1G23730.1"	0.770471626	0.800626614	0.739614583	0.850498232	0.83866605	0.749561199	0.762328744	0.792057951	0.729623808
"AT5G07350.1;AT5G07350.2;AT5G61780.1"	0.455386678	0.948821716	1.137091871	0.739671015	0.788268691	0.570780628	0.609482858	0.59647204	1.0480237
"AT3G54890.4;AT3G54890.1"	1.085067114	1.114227604	1.061501052	1.06524149	1.047560016	1.0752362	0.917499643	0.944489356	0.96875387
"AT1G01800.2;AT1G01800.1"	0.635805214	0.588890885	0.597068737	0.647146153	0.544637379	0.709490657	0.683732039	0.724932213	0.550034579
AT1G32220.1	1.70571284	0.913728546	0.964222975	0.682650904	0.920070772	0.896005617	2.3152344	1.738520937	1.091800433
"AT3G54050.2;AT3G54050.1"	0.662944157	0.711113873	0.661025343	0.631084258	0.569743192	0.519556505	0.512734712	0.573796897	0.545349225
"AT5G46790.2;AT5G46790.1"	0.630626601	1.349554337	2.229542257	0.917732583	3.008274608	3.762281509	2.319237271	1.043716202	2.298764027
"AT5G03850.1;AT3G10090.1"	0.477687728	0.683637096	0.70430245	0.560137163	0.544355578	0.644296285	0.606451944	0.752476832	0.607702021
"AT5G51100.4;AT5G51100.1;AT5G51100.5;AT5G51100.3;AT5G51100.2;AT5G51100.6"	0.646572201	1.090802202	1.158425963	0.794713234	1.317217372	0.710597244	0.770182228	0.919516619	0.735690851
AT3G08530.1	0.576586799	0.607362713	0.552806455	0.596032357	0.569702461	0.674992489	0.579579465	0.612763966	0.593211025
"AT1G07320.1;AT1G07320.2;AT1G07320.3;AT1G07320.4"	0.621676515	0.88901421	0.82373755	0.653487719	0.586884473	0.557510217	0.523293877	0.588639485	0.537215768
"AT2G21620.1;AT2G21620.2"	0.459641044	0.409801309	0.516608632	0.456590864	0.607276644	0.569344814	0.677802994	0.629551378	0.689138498
"AT3G07670.1;AT3G07670.2"	12.55248141	0.614512527	1.471953838	1.892878816	1.320921921	0.78039146	1.343169843	1.009249553	0.60638079
AT1G66240.1	2.192118954	0.554137657	3.422474516	3.925138423	2.168054409	2.335780028	0.529252175	0.678992646	2.04340122
AT4G00100.1	0.71674878	0.779161214	0.782432497	0.626265333	0.5611	0.45671327	0.487012453	0.464520552	0.48035806
"AT5G14030.2;AT5G14030.5;AT5G14030.1;AT5G14030.4;AT5G14030.3"	0.517018342	0.539413719	0.452457125	0.415760504	0.419518402	0.387419683	0.322866547	0.442713862	0.404642925
"AT1G62020.1;AT2G21390.1"	0.546661942	0.822096001	0.799812336	0.811965955	0.737730663	0.937509164	0.71942561	0.834145035	0.832640194
AT3G27890.1	0.63253162	0.93143906	0.858204098	0.562264618	0.55747405	0.719475334	0.746179376	0.504558134	0.752803285
"AT3G04600.2;AT3G04600.1;AT3G04600.3"	3.168769382	0.796879622	0.599136228	0.730578421	0.699120642	0.837194798	0.664536918	0.916924465	0.96050315
"AT5G23860.1;AT5G23860.2;AT5G62690.1;AT1G75780.1;AT5G62700.1;AT5G12250.1;AT1G20010.1"	2.23835514	1.914401409	1.922935836	2.077485261	3.78718045	2.434547076	4.032593679	3.136990325	3.319237085
"AT1G42970.1;AT3G26650.1;AT1G12900.3;AT1G12900.4;AT1G12900.1;AT1G12900.5;AT1G12900.2"	0.68840797	0.796048851	0.748242333	0.770273094	0.703022919	0.633796613	0.649553736	0.713819784	0.664636453
AT1G31812.1	0.947158006	1.057037632	1.00302578	1.046436744	1.107146094	1.023367215	1.115653228	0.88953535	0.973750609
"AT5G63510.2;AT5G63510.1;AT3G48680.1"	29.02791188	0.64527308	0.634713388	0.6472365	0.604805499	0.614855497	0.806897568	0.69063605	0.605705465
AT4G37300.1	0.671680489	0.698475947	0.671811501	0.523580547	0.50887558	0.637574281	0.614643595	0.486112148	0.555678742
"AT1G79550.2;AT1G79550.1"	0.396743213	0.547981293	0.526322957	0.516304794	0.547365977	0.494081893	0.486394713	0.5223435	0.500691226
AT2G26250.1	10.55962674	1.635381999	1.807597842	1.349906979	2.000977484	1.026883064	0.606461553	1.00851775	1.208408575
"AT5G61790.1;AT5G07340.2;AT5G07340.1"	0.455345072	0.43091026	0.414001488	0.505355805	0.625267988	1.214575065	0.509103625	0.743091029	0.721815144
"AT5G23010.1;AT5G23010.2"	0.969010473	0.412255299	0.371430978	0.365278705	0.229688369	0.464381851	0.401849167	0.404409018	0.494651245
AT3G60770.1	0.636540268	0.701085998	0.669906855	0.509886222	0.460825454	0.407477148	0.445623285	0.447116612	0.483729271
"AT3G24830.1;AT4G13170.1;AT3G07110.2;AT3G07110.1;AT5G48760.1;AT5G48760.2"	0.662795796	1.317038029	0.810671792	1.074177675	0.569671517	0.689683574	0.454355821	0.882483986	0.558750835
AT5G65780.1	0.909737181	1.241938409	0.883351503	1.058378772	0.828221376	1.074661221	1.094389449	1.033061662	0.747417576
"AT1G76180.2;AT1G76180.1"	0.210475723	0.469148316	0.420895788	0.677251976	0.93365943	0.853515592	1.205723357	0.787036056	1.135627912
"AT3G25530.2;AT3G25530.1;AT3G25530.3"	0.859688492	0.744175557	0.626528276	0.637886703	0.566344115	0.635135461	0.568401423	0.726312841	0.571422369
AT3G06580.1	0.73393551	0.512051599	0.580108964	0.557489242	0.577896392	0.591458517	0.647338553	0.635997029	0.631857126
"AT4G39960.2;AT4G39960.1"	1.033818516	0.548717564	0.396092949	0.419479726	1.054702025	0.639875222	0.378464074	0.607665459	0.52122229
AT3G05060.1	0.570262313	0.900279836	0.69836022	0.63365987	0.594726315	0.846488916	0.644288317	0.655938401	0.636058404
"AT3G16420.1;AT3G16420.2;AT3G16420.3;AT3G16430.1;AT3G16430.2"	5.742441439	8.455077024	7.217939232	9.252926795	11.02592026	10.11210113	10.98140662	7.255703789	10.64095561
AT1G29660.1	1.636369001	1.749636769	1.353275748	1.212457522	0.931016307	1.211510306	1.22483383	1.387659811	1.280428278
"AT3G53990.1;AT3G53990.2"	0.700958659	0.646754179	0.794344902	0.553114849	0.971051103	0.699739841	0.799478046	0.750266251	0.740108687
"AT1G53850.2;AT1G53850.1;AT3G14290.1"	0.552772406	0.706149036	0.487782307	0.596002938	0.593736034	0.555254877	0.584249621	0.574770126	0.525790269
ATCG00650.1	0.808047831	0.853191283	0.753360847	0.652966714	0.450564585	0.533569092	0.688187644	0.629336733	0.451132158
"AT5G44340.1;AT4G20890.1;AT2G29550.1"	1.120085961	1.198994923	1.151644846	1.096504556	1.113706583	1.217426454	1.113469311	0.988675583	0.926107923
AT5G54770.1	0.354670105	0.425954896	0.365949989	0.293000618	0.292824912	0.323519753	0.29195163	0.414643291	0.380047231
"AT2G37270.2;AT2G37270.1"	2.531595169	0.836872104	1.058190797	0.634856121	2.275292308	0.601959293	0.444648903	0.357554148	0.819571974
"AT5G38480.2;AT5G38480.1;AT5G38480.3"	0.406046146	0.728100671	0.796830126	0.676413566	0.701446188	0.578300584	0.704635405	0.462850744	0.684921021
"AT3G53420.1;AT3G53420.2"	1.319514821	1.609547864	1.543956953	2.453487821	2.801103228	2.777416042	2.707781485	2.334918611	2.277107148
"AT1G20450.2;AT1G20450.1"	0.155485132	0.258129162	0.292188435	0.328995146	0.396204029	0.433341081	0.462996647	0.444566427	0.440711225
"AT3G02520.1;AT3G02520.2"	0.622036621	0.768741698	0.633837312	0.723316973	0.687015882	0.511526299	0.675723598	0.546021081	0.639798018
"AT5G14740.5;AT5G14740.9;AT5G14740.3;AT5G14740.8;AT5G14740.4;AT5G14740.7;AT5G14740.2;AT5G14740.6;AT5G14740.1"	0.57359506	0.714604321	0.697898235	0.717256141	0.657535013	0.700107532	0.646126839	0.741696464	0.570130647
AT4G32470.1	0.517339531	0.606046566	0.524656452	0.570900743	0.484953584	0.557953514	0.498077208	0.58091895	0.564820778
AT1G22410.1	0.344015104	0.563219732	0.531636727	0.30382343	0.844783148	0.716694558	0.556939664	0.501898484	0.702342469
"AT1G11930.1;AT1G11930.2"	0.80120654	0.667067438	0.532641285	0.618362351	0.758948596	0.684421197	0.473191074	1.666941184	0.886469941
"AT5G59880.2;AT5G59880.1"	0.646869294	0.745874389	0.733611614	0.716580693	0.829762252	0.747880753	0.748744363	0.728249005	0.731965096
AT3G13750.1	1.099203538	1.04824811	1.20573791	0.922269128	1.176773634	1.113899108	1.381672424	1.020325814	0.961435933
"AT5G14780.2;AT5G14780.3;AT5G14780.1"	0.414266923	0.393331496	0.351019632	0.486995754	0.843706069	0.856783732	0.834128636	0.840739322	0.864395206
"AT3G56190.1;AT3G56190.2"	0.655374765	0.61529759	0.794407405	0.735265704	0.91048711	0.84525548	0.864249203	0.91754505	0.850904374
"AT5G24300.1;AT5G24300.2"	0.396036202	0.687274326	0.713905848	0.634199436	0.513676	0.575875744	0.554636018	0.575810149	0.590256636
AT1G14810.1	0.883945911	0.806492441	0.777142574	0.763789944	0.770079657	0.673364842	0.709714596	0.731336253	0.73746732
AT3G10670.1	0.512760649	0.563512133	0.560385116	0.450837633	0.469224939	0.415693543	0.377250889	0.573785888	0.475411345
AT3G63410.1	0.542019173	0.625271947	0.604361177	0.547200626	0.480043705	0.46972541	0.422332263	0.52888432	0.457163604
AT2G01140.1	0.702903029	0.717106747	0.615270862	0.627077264	0.686390692	0.557127947	0.562275698	0.522714481	0.602009455
AT5G16970.1	0.901998605	0.653838965	0.708933508	0.683028669	0.854076885	0.71813977	0.875157254	0.951459065	1.027605682
"AT4G37910.1;AT4G37910.2;AT5G09590.1"	0.387110167	0.763406275	0.414224831	0.500390157	0.528564854	0.472185948	0.695587889	0.562144747	0.478300998
"AT4G34050.1;AT4G34050.3"	0.596706032	0.465548075	0.820176112	0.56727706	0.489967343	0.394170757	0.418921309	0.581051776	0.532429297
"AT2G20990.2;AT2G20990.1;AT2G20990.3;AT2G21010.1"	0.977416763	0.848478846	1.744124491	2.085763288	3.143686622	1.697585634	2.585750487	1.050354235	1.887648787
"AT5G58330.2;AT5G58330.1;AT5G58330.3"	0.525063404	0.698773974	0.580585382	0.670098856	0.645198001	0.573439164	0.571665959	0.642460927	0.544708403
AT4G08520.1	0.454672081	0.635853465	0.498235183	0.539138331	0.494098628	0.901425175	0.553056253	0.65881725	0.501438789
AT4G33090.1	0.724481692	0.757618078	0.651666175	0.733683208	0.720273818	0.699857465	0.743477947	0.817925742	0.671107451
AT5G61780.1	0.63900579	0.68045514	0.60139623	0.550059364	0.415278853	0.497822246	0.590483145	0.430929091	0.496526488
ATCG01090.1	1.230608598	0.736573041	0.899601058	0.747215385	0.769307087	0.689538005	0.762554122	0.621617514	0.665200136
"AT1G11910.1;AT1G11910.2;AT1G62290.2;AT1G62290.5;AT1G62290.1"	0.511187203	0.431882236	0.458804703	0.356857248	0.551638386	0.427827024	0.428097317	0.725400423	0.81932291
"AT3G62120.1;AT3G62120.2;AT3G62120.3"	0.642581569	0.687681507	0.788774727	0.658738944	0.665901651	0.616910984	0.621246642	0.746335458	0.717913707
"AT3G27240.1;AT5G40810.1;AT5G40810.2"	0.808162335	0.504607852	0.603125795	0.499284526	0.605135584	0.625935218	0.445263596	0.878082949	0.637254888
"AT1G21440.1;AT1G21440.2"	1.54858215	0.453793617	0.523370437	0.580807956	0.762879415	0.621013868	0.671934558	0.653323192	0.692313966
"AT3G13235.2;AT3G13235.3;AT3G13235.1"	0.474852676	0.542444644	0.512502523	0.54555256	0.53658177	0.46446844	0.565907252	0.621296651	0.619751881
AT1G44920.1	0.77679048	0.822471516	0.896860128	0.711605067	1.366497484	0.577613561	0.628062246	0.604917263	0.577035103
"AT4G27990.1;AT3G07430.1"	0.563571452	1.00236511	1.432324713	2.222446257	0.638865819	1.931304416	2.773426604	0.678664776	7.979819
AT1G77060.1	1.004617671	4.208265035	0.345729349	1.933740256	0.242076415	0.944927456	0.445534814	0.560160984	0.680814434
"AT4G20260.10;AT4G20260.4;AT4G20260.7;AT4G20260.9;AT4G20260.2;AT4G20260.3;AT4G20260.5;AT4G20260.6;AT4G20260.1;AT4G20260.8"	1.551410691	1.666258395	1.697291298	2.350236594	2.803061163	3.020049939	2.970053509	2.513662842	2.615141424
AT5G21430.1	0.743669733	0.639745785	0.802952832	0.607435966	0.832122752	0.777920662	0.558458652	0.756498068	0.79088606
"AT1G56500.3;AT1G56500.1;AT1G56500.2"	0.737858453	0.566805033	0.908640579	0.673069502	0.652088582	0.627726369	0.704014551	0.742919218	0.693136504
"AT5G61510.2;AT5G61510.1"	0.491479511	0.319846078	0.955743852	1.158510597	0.927566223	0.816972301	0.932338431	0.588968414	0.983824818
"AT3G07470.2;AT3G07470.1;AT3G07470.3"	0.912029705	1.060254567	0.941782453	0.984279032	1.512358491	1.287204459	1.424155544	1.018249883	1.426409884
AT5G45930.1	0.521282728	0.848628467	0.95629024	0.726358288	0.541912832	0.639825931	0.585685864	0.7997735	0.584596025
"AT5G01410.1;AT5G01410.2"	0.94748871	0.390830464	0.380014628	0.369812703	0.436970651	0.549360726	0.401489655	0.437841839	0.54887024
"AT5G23860.1;AT5G23860.2;AT2G29550.1;AT5G12250.1"	1.253463002	1.59679083	1.409386159	2.020283606	1.452717558	1.538767588	1.660246667	1.226869206	0.976920915
"AT4G32460.2;AT4G32460.4;AT4G32460.3;AT4G32460.1"	0.934658658	1.246951493	1.29798895	1.458614924	2.091039305	2.24658723	1.96848924	1.78751728	1.974679049
"AT5G23210.1;AT5G23210.3;AT5G23210.5;AT5G23210.2;AT5G23210.4"	0.911535065	1.985984677	1.731327645	1.793173858	2.708349112	3.437392922	2.647669248	2.563629192	2.982740871
AT3G20790.1	0.466701379	0.644460318	1.18369111	0.575160015	0.648158163	1.012873049	0.556839818	0.41838899	0.788573792
ATCG00740.1	0.541665785	0.809907971	0.874130005	0.772441106	0.617866958	0.8797336	0.523433877	0.566099992	0.509485192
"AT1G11910.1;AT1G11910.2;AT1G62290.2;AT1G62290.1"	0.495513088	2.128658936	0.37420065	0.327124786	0.472443056	0.430135484	0.650703418	0.697740178	0.723997155
"AT1G09430.1;AT1G10670.4;AT1G10670.2;AT1G10670.3;AT1G10670.1"	0.968174392	0.957308036	0.948664554	0.890910213	0.910409552	0.927367215	0.778392345	0.934677253	0.896457622
AT1G77510.1	0.341545991	0.499291219	0.371171102	0.49354552	0.489512387	0.469027833	0.476948811	0.674485121	0.610056724
"AT3G17210.1;AT3G17210.2"	0.591213434	0.724937883	0.565708134	0.809322088	0.800392535	0.708914531	0.819827954	0.7413174	0.763255349
"AT5G16050.1;AT5G16050.2"	0.497545591	0.679770555	0.718897741	0.678441442	0.742016071	0.885637741	0.747711659	0.752500142	0.749272193
"AT2G39460.1;AT2G39460.2;AT3G55280.1;AT3G55280.2;AT3G55280.3"	0.646834289	0.670132934	0.666205491	0.529623911	0.47086717	0.473594974	0.410511753	0.485192644	0.463669581
AT2G30490.1	0.873875667	0.686667312	0.617946248	0.673893875	0.655380026	0.610823659	0.604917633	0.726617811	0.682846824
AT3G53110.1	0.836499658	0.615129335	0.753817791	0.621407104	0.929325418	0.550145194	0.641305876	0.649562493	0.707425643
"AT2G32060.3;AT2G32060.1;AT2G32060.2"	0.142746702	0.759024153	0.764242897	0.705263527	0.56698842	0.673395941	0.518060183	0.686111321	0.569410389
"AT5G02500.1;AT5G02500.2;AT3G12580.1;AT1G56410.1;AT5G02490.1"	0.500627031	0.699039363	1.618652664	1.827503279	0.553758971	0.542588098	1.114577793	0.466850337	0.431500677
"AT5G46430.1;AT5G46430.2;AT4G18100.1"	1.331366514	0.605419079	2.399862102	0.594731066	0.868468534	2.5128941	0.544614324	1.075414503	4.330279066
AT1G12840.1	0.673632982	0.651289369	0.744565617	0.674516905	0.855197009	0.876522256	0.840681232	0.952282288	0.973448121
"AT5G19140.2;AT5G19140.3;AT5G19140.1"	0.785810335	0.913007156	1.011011063	1.045625813	1.085590775	1.024872633	1.017444965	1.072382431	1.039247097
AT4G11420.1	0.554341594	0.736700658	0.572039229	0.62488066	0.465893806	0.615321994	0.602557865	0.590634165	0.45091171
"AT5G14260.1;AT5G14260.3;AT5G14260.2"	0.819685872	0.829467544	0.820636429	0.855844708	0.732028089	0.586852808	3.079217459	0.643824323	0.640017946
"AT5G64570.3;AT5G64570.1;AT5G64570.2"	0.391491479	0.524145188	0.572952774	0.41366073	0.612055039	0.570651749	0.610350385	0.677700585	0.578368026
"AT5G22060.1;AT3G44110.1;AT3G44110.2"	0.547438307	0.546514601	0.770865151	0.699722266	0.964354126	0.558944349	0.811936456	0.881375272	0.961639985
AT2G23350.1	0.724593026	0.890409273	0.615370287	0.601585421	0.538556087	0.451255127	0.612862114	0.496453004	0.490393547
"AT3G52580.1;AT3G11510.1;AT2G36160.1"	0.574867894	0.728971679	0.732771677	0.554368047	0.570027119	0.504814914	0.460124842	0.572400232	0.53365803
"AT1G80410.2;AT1G80410.1"	0.671348738	0.994000617	0.738710594	0.649957332	0.803381501	0.614067912	0.997915768	0.696914448	0.917415511
"AT2G28760.4;AT2G28760.1;AT2G28760.2;AT2G28760.3;AT5G59290.2;AT5G59290.3;AT5G59290.1;AT5G59290.4;AT3G46440.2;AT3G46440.1"	0.797856105	1.088199891	1.145169805	1.386760673	1.014132392	1.914668255	2.134973463	0.945400517	1.728660869
AT5G23060.1	0.579533315	0.722552505	0.700094565	0.710452207	0.640730887	0.593165962	0.586141871	0.588980063	0.647160347
"AT5G14660.1;AT5G14660.3;AT5G14660.2"	0.762626294	1.036591704	1.132256713	0.803827754	0.667116351	0.863348993	0.578974081	0.69425046	0.61114692
ATCG00330.1	0.83710401	0.789158386	0.800089144	0.593378755	0.529166132	0.452615009	0.473824263	0.63467149	0.542242954
"AT5G23860.1;AT5G23860.2;AT5G12250.1"	0.680369631	1.567866942	1.52786207	1.76570821	2.268984804	1.71205256	1.469362039	1.043656265	1.081194598
"AT5G13490.2;AT5G13490.1;AT4G28390.2;AT4G28390.1;AT3G08580.2;AT3G08580.1"	0.975071774	0.564262091	0.376812828	0.613553163	0.485090788	0.511169611	0.434086967	0.481806392	0.502364424
AT2G22230.1	0.859009787	0.910479366	0.738371513	0.80141799	0.813657457	0.808113648	0.747432476	0.814177908	0.737894643
"AT5G21430.1;AT5G21430.2"	6.98170502	0.836890658	0.778808321	0.725810702	1.04624454	0.885238631	1.182425706	1.009856762	0.80150638
AT3G54210.1	0.76303118	0.865654215	0.84114352	0.685501872	0.572845662	0.527569356	0.519845504	0.579341748	0.572732581
AT3G54640.1	0.35518205	0.517675272	0.468783196	0.441973196	0.462788598	0.447218212	0.423090675	0.488535617	0.5472779
AT5G17990.1	0.493194938	0.498266815	0.510076238	0.453111361	0.624904852	0.601965912	0.561926395	0.759719039	0.567771021
